微博id,微博bid,微博作者,发布时间,微博内容,转发数,评论数,点赞数,国家,省份,城市,用户简介,用户关注数,粉丝数,性别,主页,url,uni_id
5121113650627137,P8Rgh2D97,玖柠檬酸菜谈,2025-01-10 03:48:22,大嘴川普这是要干什么！？#特朗普##特朗普发地图将加拿大标为美国# 玖柠檬酸菜谈的微博视频 ,0,0,0,中国,北京,北京,蜻蜓FM上亿流量大V 玖柠檬读书会创始人 原中信集团中证基金副总裁,26,20,男,https://weibo.com/u/7746661440,https://m.weibo.cn/detail/P8Rgh2D97,P8Rgh2D97
5121111633428796,P8Rd1enZa,裴建新围脖,2025-01-10 03:40:22,#特朗普要求加州州长就山火失控辞职#两个老头对比一下。#拜登听完山火报告说有个好消息# ,0,0,0,中国,黑龙江,哈尔滨,读点杂书，喜欢骑行，品茗小酌，我之所爱。,766,11.8万,男,https://weibo.com/u/1266902462,https://m.weibo.cn/detail/P8Rd1enZa,P8Rd1enZa
5121034795355825,P8Pd5mtih,医者思远,2025-01-09 22:35:02,#特朗普再发美版新地图#特朗普有望成为老美开疆扩土第一人了。而且，美国的远程养殖业，还是一如既往的发达。 ,2,3,34,中国,吉林,长春,历史学得好的未老中医。,373,51.9万,男,https://weibo.com/u/2114242457,https://m.weibo.cn/detail/P8Pd5mtih,P8Pd5mtih
5121026621180321,P8OZU4X3r,万理PKT,2025-01-09 22:02:33,竟然还在讨论格陵兰岛…… 据三位了解特朗普想法的消息人士：特朗普认真考虑收购格陵兰岛，不仅为了扩大美国在西半球的势力范围，也为了巩固他的政治遗产。 但一位了解内部讨论的人士：不太可能使用军事力量来控制格陵兰岛，考虑使用其他手段——比如对丹麦施加外交或经济压力——来获得世界上最大的非 ...全文,2,0,44,中国,辽宁,沈阳,不开评论，请勿转发，周一休息。INFP关心世界的方式。,64,5.1万,男,https://weibo.com/u/7800534882,https://m.weibo.cn/detail/P8OZU4X3r,P8OZU4X3r
5121049060447084,P8PA61Sj2,长征后卫薛伯陵,2025-01-09 23:31:43,#特朗普#特朗普和奥巴马在卡特的葬礼上谈笑风生#特朗普再发美版新地图# 长征后卫薛伯陵的微博视频 ,9,6,43,中国,上海,上海,善思，勤奋，敬业，担当。,3806,917.8万,女,https://weibo.com/u/1880647562,https://m.weibo.cn/detail/P8PA61Sj2,P8PA61Sj2
5121113650627137,P8Rgh2D97,玖柠檬酸菜谈,2025-01-10 03:48:22,大嘴川普这是要干什么！？#特朗普##特朗普发地图将加拿大标为美国# 玖柠檬酸菜谈的微博视频 ,0,0,0,中国,北京,北京,蜻蜓FM上亿流量大V 玖柠檬读书会创始人 原中信集团中证基金副总裁,26,20,男,https://weibo.com/u/7746661440,https://m.weibo.cn/detail/P8Rgh2D97,P8Rgh2D97
5121111633428796,P8Rd1enZa,裴建新围脖,2025-01-10 03:40:22,#特朗普要求加州州长就山火失控辞职#两个老头对比一下。#拜登听完山火报告说有个好消息# ,0,0,0,中国,黑龙江,哈尔滨,读点杂书，喜欢骑行，品茗小酌，我之所爱。,766,11.8万,男,https://weibo.com/u/1266902462,https://m.weibo.cn/detail/P8Rd1enZa,P8Rd1enZa
5121034795355825,P8Pd5mtih,医者思远,2025-01-09 22:35:02,#特朗普再发美版新地图#特朗普有望成为老美开疆扩土第一人了。而且，美国的远程养殖业，还是一如既往的发达。 ,2,3,34,中国,吉林,长春,历史学得好的未老中医。,373,51.9万,男,https://weibo.com/u/2114242457,https://m.weibo.cn/detail/P8Pd5mtih,P8Pd5mtih
5121026621180321,P8OZU4X3r,万理PKT,2025-01-09 22:02:33,竟然还在讨论格陵兰岛…… 据三位了解特朗普想法的消息人士：特朗普认真考虑收购格陵兰岛，不仅为了扩大美国在西半球的势力范围，也为了巩固他的政治遗产。 但一位了解内部讨论的人士：不太可能使用军事力量来控制格陵兰岛，考虑使用其他手段——比如对丹麦施加外交或经济压力——来获得世界上最大的非 ...全文,2,0,44,中国,辽宁,沈阳,不开评论，请勿转发，周一休息。INFP关心世界的方式。,64,5.1万,男,https://weibo.com/u/7800534882,https://m.weibo.cn/detail/P8OZU4X3r,P8OZU4X3r
5121110725623965,P8RbynB37,快乐下去哟,2025-01-10 03:36:45,The Office  全程觉得女一长得像Amy除了嘴巴，最后还同框了，成了加强版Pam6.0哈哈；老板是真的BOSS，全是喜剧技巧；You're fired～05年的剧还有特朗普，上次出现还是90年的《小鬼当家》 ,0,0,0,中国,湖北,武汉,,52,22,男,https://weibo.com/u/5635853987,https://m.weibo.cn/detail/P8RbynB37,P8RbynB37
5121109425652657,P8R9snIvT,远山茂-,2025-01-10 03:31:35,现在不论是中美还是整个世界，全民范围内都由上而下弥漫着一股对未来极度悲哀，萧条和萎靡的氛围，从美国人再次将特朗普这样另类且极端的人送上总统宝座，就可以看出美国民众心底有多么渴望改变的诉求，就像处在高中阶段的中国学生，从幼时的无虑与纯真，忽然到眼神中失去了所有光芒，希望与憧憬，经济 ...全文,0,0,0,中国,江苏,N/A,,178,15,男,https://weibo.com/u/5671424448,https://m.weibo.cn/detail/P8R9snIvT,P8R9snIvT
